txn_id,customer_id,amount,payment_mode,status
115815,101,3300,CARD,FAILED
115816,101,620,NETBANKING,FAILED
115817,101,3848,CARD,SUCCESS
115818,101,1211,CARD,SUCCESS
115819,101,4941,CARD,FAILED
115820,101,4567,WALLET,SUCCESS
115821,101,1358,UPI,SUCCESS
115822,101,2781,WALLET,SUCCESS
115823,101,4572,CARD,SUCCESS
115824,101,622,WALLET,FAILED
115825,101,328,UPI,FAILED
115826,7730,4273,WALLET,SUCCESS
115827,101,3181,WALLET,FAILED
115828,101,3574,UPI,SUCCESS
115829,101,3571,CARD,FAILED
115830,101,4992,NETBANKING,SUCCESS
115831,2742,3033,CARD,FAILED
115832,101,3554,CARD,FAILED
115833,101,441,WALLET,SUCCESS
115834,101,4610,UPI,SUCCESS
115835,101,1862,CARD,SUCCESS
115836,101,4199,NETBANKING,SUCCESS
115837,4427,3940,UPI,SUCCESS
115838,101,1480,CARD,SUCCESS
115839,101,1913,NETBANKING,FAILED
115840,101,2403,CARD,SUCCESS
115841,101,4718,NETBANKING,FAILED
115842,83,2284,CARD,SUCCESS
115843,101,2449,NETBANKING,FAILED
115844,101,1635,NETBANKING,FAILED
115845,101,1570,WALLET,FAILED
115846,5040,4899,UPI,SUCCESS
115847,2405,3378,CARD,SUCCESS
115848,101,1690,WALLET,FAILED
115849,6106,263,UPI,FAILED
115850,23,2973,WALLET,SUCCESS
115851,101,3134,CARD,SUCCESS
115852,101,3412,CARD,FAILED
115853,101,701,CARD,FAILED
115854,101,2590,WALLET,SUCCESS
115855,101,906,UPI,SUCCESS
115856,101,3423,WALLET,FAILED
115857,101,2660,NETBANKING,SUCCESS
115858,5610,774,UPI,FAILED
115859,101,189,UPI,FAILED
115860,101,3272,CARD,SUCCESS
115861,101,3051,WALLET,FAILED
115862,101,3576,UPI,FAILED
115863,101,767,NETBANKING,SUCCESS
115864,101,1907,CARD,FAILED
115865,101,234,UPI,SUCCESS
115866,101,4909,CARD,SUCCESS
115867,101,4159,CARD,FAILED
115868,101,2637,NETBANKING,FAILED
115869,101,2993,CARD,FAILED
115870,101,1418,CARD,FAILED
115871,101,1782,NETBANKING,SUCCESS
115872,101,4993,CARD,SUCCESS
115873,101,4938,WALLET,FAILED
115874,101,3355,WALLET,SUCCESS
115875,101,3868,UPI,FAILED
115876,101,4184,CARD,SUCCESS
115877,101,3417,CARD,FAILED
115878,1147,3614,WALLET,SUCCESS
115879,101,3832,CARD,SUCCESS
115880,101,3120,UPI,FAILED
115881,101,367,UPI,FAILED
115882,101,1054,WALLET,FAILED
115883,101,891,CARD,SUCCESS
115884,101,4697,WALLET,FAILED
115885,101,4354,CARD,SUCCESS
115886,101,1154,CARD,FAILED
115887,101,2674,NETBANKING,FAILED
115888,101,2821,CARD,SUCCESS
115889,101,616,CARD,SUCCESS
115890,101,4734,UPI,SUCCESS
115891,101,953,WALLET,SUCCESS
115892,101,4770,CARD,FAILED
115893,101,3329,CARD,SUCCESS
115894,101,3468,UPI,FAILED
115895,7631,2614,UPI,FAILED
115896,101,2843,CARD,SUCCESS
115897,101,2707,NETBANKING,FAILED
115898,7183,4932,WALLET,SUCCESS
115899,101,882,UPI,FAILED
115900,101,1345,CARD,FAILED
115901,101,3366,NETBANKING,FAILED
115902,101,550,UPI,SUCCESS
115903,2204,3225,NETBANKING,SUCCESS
115904,101,3357,NETBANKING,SUCCESS
115905,101,3164,UPI,FAILED
115906,101,4950,CARD,FAILED
115907,101,205,NETBANKING,FAILED
115908,101,1787,WALLET,FAILED
115909,101,1654,WALLET,SUCCESS
115910,183,1866,NETBANKING,FAILED
115911,101,2371,WALLET,SUCCESS
115912,1776,306,WALLET,SUCCESS
115913,101,3305,CARD,SUCCESS
115914,101,4851,WALLET,SUCCESS
115915,101,4957,WALLET,FAILED
115916,101,3412,WALLET,SUCCESS
115917,101,2769,WALLET,SUCCESS
115918,101,2628,NETBANKING,FAILED
115919,101,2444,CARD,SUCCESS
115920,101,325,UPI,SUCCESS
115921,101,3759,CARD,SUCCESS
115922,4780,1898,UPI,SUCCESS
115923,101,802,CARD,FAILED
115924,101,1002,UPI,SUCCESS
115925,101,738,CARD,SUCCESS
115926,4114,2006,NETBANKING,FAILED
115927,101,3869,CARD,SUCCESS
115928,101,1480,WALLET,FAILED
115929,101,4234,NETBANKING,FAILED
115930,101,1786,UPI,SUCCESS
115931,101,3593,UPI,FAILED
115932,5058,3229,NETBANKING,FAILED
115933,101,856,CARD,SUCCESS
115934,101,2322,CARD,SUCCESS
115935,101,165,WALLET,FAILED
115936,219,231,WALLET,FAILED
115937,101,2696,CARD,SUCCESS
115938,101,1931,NETBANKING,SUCCESS
115939,101,1674,NETBANKING,SUCCESS
115940,101,4584,UPI,SUCCESS
115941,101,2354,CARD,SUCCESS
115942,101,725,NETBANKING,FAILED
115943,101,4869,CARD,SUCCESS
115944,101,901,WALLET,SUCCESS
115945,9693,1116,UPI,FAILED
115946,101,4230,UPI,FAILED
115947,101,2353,CARD,SUCCESS
115948,101,1043,CARD,FAILED
115949,101,4590,CARD,FAILED
115950,101,4313,CARD,SUCCESS
115951,101,3489,UPI,FAILED
115952,101,1504,NETBANKING,SUCCESS
115953,101,2163,WALLET,SUCCESS
115954,8245,4369,CARD,SUCCESS
115955,101,3339,WALLET,SUCCESS
115956,1687,3240,CARD,SUCCESS
115957,4320,2939,NETBANKING,FAILED
115958,101,156,WALLET,SUCCESS
115959,101,624,WALLET,FAILED
115960,101,2032,NETBANKING,SUCCESS
115961,101,4967,WALLET,FAILED
115962,101,740,UPI,SUCCESS
115963,101,1009,CARD,SUCCESS
115964,101,1983,WALLET,SUCCESS
115965,101,1555,NETBANKING,FAILED
115966,101,3291,WALLET,FAILED
115967,101,1226,WALLET,SUCCESS
115968,6946,3349,UPI,SUCCESS
115969,101,1326,WALLET,SUCCESS
115970,101,3296,CARD,FAILED
115971,101,554,WALLET,SUCCESS
115972,101,2481,CARD,FAILED
115973,101,2820,WALLET,FAILED
115974,101,1464,CARD,FAILED
115975,101,687,UPI,FAILED
115976,101,412,CARD,SUCCESS
115977,101,4752,WALLET,FAILED
115978,101,169,CARD,SUCCESS
115979,101,4693,UPI,SUCCESS
115980,101,4726,CARD,SUCCESS
115981,101,4153,UPI,FAILED
115982,2026,1668,NETBANKING,SUCCESS
115983,101,1875,WALLET,FAILED
115984,101,1155,CARD,SUCCESS
115985,6201,3201,CARD,SUCCESS
115986,5019,1886,NETBANKING,FAILED
115987,101,4648,UPI,FAILED
115988,101,220,UPI,SUCCESS
115989,101,1904,UPI,SUCCESS
115990,618,767,UPI,FAILED
115991,101,3942,NETBANKING,FAILED
115992,101,4520,NETBANKING,FAILED
115993,101,3437,CARD,FAILED
115994,2233,2553,UPI,FAILED
115995,101,2297,NETBANKING,SUCCESS
115996,101,2088,WALLET,SUCCESS
115997,101,4853,CARD,SUCCESS
115998,101,2836,CARD,FAILED
115999,101,4256,NETBANKING,SUCCESS
116000,101,3292,CARD,FAILED
116001,101,2070,UPI,FAILED
116002,101,2172,UPI,SUCCESS
116003,101,3422,UPI,FAILED
116004,1978,3614,NETBANKING,SUCCESS
116005,101,3674,WALLET,FAILED
116006,101,1462,WALLET,FAILED
116007,101,4452,NETBANKING,SUCCESS
116008,101,4969,WALLET,FAILED
116009,101,2904,UPI,FAILED
116010,101,3438,WALLET,SUCCESS
116011,101,2789,CARD,SUCCESS
116012,101,323,UPI,FAILED
116013,101,2778,CARD,FAILED
116014,101,953,WALLET,FAILED
116015,101,4905,NETBANKING,SUCCESS
116016,101,1077,CARD,SUCCESS
116017,101,747,WALLET,FAILED
116018,101,2759,CARD,FAILED
116019,101,222,NETBANKING,FAILED
116020,7019,4070,CARD,FAILED
116021,101,4038,UPI,SUCCESS
116022,101,2535,UPI,SUCCESS
116023,101,2395,CARD,SUCCESS
116024,101,4092,NETBANKING,FAILED
116025,101,322,WALLET,FAILED
116026,101,2831,NETBANKING,SUCCESS
116027,101,1364,CARD,SUCCESS
116028,101,554,UPI,SUCCESS
116029,101,4802,NETBANKING,SUCCESS
116030,101,369,NETBANKING,SUCCESS
116031,101,2300,UPI,SUCCESS
116032,101,3841,WALLET,FAILED
116033,101,1516,UPI,SUCCESS
116034,5466,1337,NETBANKING,FAILED
116035,101,937,UPI,SUCCESS
116036,101,2287,WALLET,SUCCESS
116037,101,4260,WALLET,FAILED
116038,101,811,WALLET,FAILED
116039,101,552,UPI,FAILED
116040,101,1443,NETBANKING,FAILED
116041,9305,233,CARD,FAILED
116042,101,2266,WALLET,FAILED
116043,101,1489,CARD,FAILED
116044,3558,181,UPI,SUCCESS
116045,101,2119,CARD,FAILED
116046,101,3301,CARD,FAILED
116047,5151,2589,CARD,SUCCESS
116048,101,3923,UPI,SUCCESS
116049,2487,1402,NETBANKING,FAILED
116050,101,3296,NETBANKING,FAILED
116051,341,2051,WALLET,SUCCESS
116052,101,2066,WALLET,FAILED
116053,101,1695,NETBANKING,FAILED
116054,101,1572,CARD,SUCCESS
116055,101,1100,NETBANKING,FAILED
116056,101,3238,CARD,SUCCESS
116057,101,437,WALLET,FAILED
116058,101,4899,CARD,FAILED
116059,101,4494,CARD,SUCCESS
116060,101,1057,UPI,FAILED
116061,6033,4136,UPI,SUCCESS
116062,101,2404,CARD,FAILED
116063,101,2507,CARD,FAILED
116064,101,2138,CARD,SUCCESS
116065,3549,4507,CARD,FAILED
116066,101,3986,WALLET,FAILED
116067,101,1000,WALLET,FAILED
116068,101,2353,UPI,FAILED
116069,101,564,NETBANKING,SUCCESS
116070,101,1691,CARD,SUCCESS
116071,101,2708,UPI,FAILED
116072,3018,2997,UPI,FAILED
116073,101,2973,CARD,SUCCESS
116074,101,1900,CARD,FAILED
116075,101,4613,NETBANKING,SUCCESS
116076,8917,806,CARD,FAILED
116077,101,1617,UPI,FAILED
116078,101,3577,NETBANKING,FAILED
116079,101,786,NETBANKING,FAILED
116080,101,454,UPI,FAILED
116081,101,1337,WALLET,FAILED
116082,101,3207,NETBANKING,SUCCESS
116083,101,4622,WALLET,SUCCESS
116084,101,3694,UPI,FAILED
116085,101,2682,WALLET,SUCCESS
116086,4303,1190,CARD,FAILED
116087,101,3831,CARD,FAILED
116088,6163,4394,CARD,FAILED
116089,101,3953,CARD,SUCCESS
116090,7390,1706,NETBANKING,SUCCESS
116091,101,3234,WALLET,FAILED
116092,101,4850,WALLET,FAILED
116093,8357,1338,WALLET,FAILED
116094,101,1989,CARD,SUCCESS
116095,101,2990,CARD,FAILED
116096,101,3848,UPI,FAILED
116097,101,876,WALLET,FAILED
116098,101,1957,WALLET,FAILED
116099,101,1284,WALLET,FAILED
116100,8126,3863,CARD,SUCCESS
116101,101,1150,UPI,FAILED
116102,101,911,UPI,FAILED
116103,5125,2412,UPI,FAILED
116104,101,1784,UPI,FAILED
116105,101,1612,UPI,FAILED
116106,101,1714,CARD,FAILED
116107,7693,1516,WALLET,SUCCESS
116108,101,4860,WALLET,SUCCESS
116109,101,352,WALLET,FAILED
116110,101,3065,UPI,FAILED
116111,3798,362,WALLET,SUCCESS
116112,101,1495,UPI,SUCCESS
116113,101,932,UPI,FAILED
116114,101,1134,CARD,FAILED
116115,101,3991,WALLET,SUCCESS
116116,101,1183,NETBANKING,FAILED
116117,101,439,CARD,SUCCESS
116118,101,146,WALLET,FAILED
116119,101,1643,NETBANKING,FAILED
116120,101,2201,WALLET,SUCCESS
116121,101,4650,NETBANKING,FAILED
116122,101,3756,WALLET,FAILED
116123,101,1092,CARD,SUCCESS
116124,101,543,UPI,SUCCESS
116125,101,297,UPI,SUCCESS
116126,101,3996,CARD,FAILED
116127,152,1390,WALLET,FAILED
116128,101,1047,NETBANKING,SUCCESS
116129,101,132,UPI,SUCCESS
116130,101,2115,NETBANKING,SUCCESS
116131,101,2711,UPI,FAILED
116132,101,4124,UPI,SUCCESS
116133,101,3650,NETBANKING,SUCCESS
116134,101,2430,NETBANKING,SUCCESS
116135,9348,374,UPI,SUCCESS
116136,101,3691,WALLET,SUCCESS
116137,101,2599,UPI,FAILED
116138,101,199,CARD,FAILED
116139,2806,3696,UPI,FAILED
116140,101,957,CARD,FAILED
116141,101,907,UPI,FAILED
116142,101,2563,WALLET,FAILED
116143,101,4070,WALLET,FAILED
116144,101,1290,CARD,SUCCESS
116145,101,3974,UPI,FAILED
116146,2898,712,UPI,FAILED
116147,101,2139,CARD,FAILED
116148,101,933,UPI,SUCCESS
116149,101,2439,WALLET,FAILED
116150,101,4218,NETBANKING,FAILED
116151,101,4595,UPI,FAILED
116152,4998,1921,NETBANKING,SUCCESS
116153,101,2860,WALLET,FAILED
116154,971,4084,NETBANKING,FAILED
116155,5222,723,UPI,FAILED
116156,101,4409,NETBANKING,FAILED
116157,101,492,NETBANKING,FAILED
116158,101,1107,NETBANKING,SUCCESS
116159,8523,4888,UPI,FAILED
116160,5344,1821,NETBANKING,SUCCESS
116161,101,3877,UPI,FAILED
116162,101,2818,UPI,SUCCESS
116163,3417,853,WALLET,SUCCESS
116164,101,4722,UPI,FAILED
116165,101,2546,CARD,SUCCESS
116166,101,2233,UPI,SUCCESS
116167,101,2530,NETBANKING,FAILED
116168,101,1954,UPI,FAILED
116169,101,3913,NETBANKING,SUCCESS
116170,101,3129,NETBANKING,FAILED
116171,101,690,UPI,SUCCESS
116172,101,4107,WALLET,SUCCESS
116173,101,3608,UPI,FAILED
116174,5067,4710,NETBANKING,FAILED
116175,977,815,NETBANKING,SUCCESS
116176,7839,282,NETBANKING,SUCCESS
116177,200,198,UPI,SUCCESS
116178,101,1945,CARD,FAILED
116179,9667,970,UPI,SUCCESS
116180,9415,4804,WALLET,SUCCESS
116181,101,1578,WALLET,SUCCESS
116182,101,932,NETBANKING,FAILED
116183,101,2165,CARD,FAILED
116184,101,2882,WALLET,SUCCESS
116185,101,258,UPI,FAILED
116186,101,1912,WALLET,SUCCESS
116187,101,864,CARD,SUCCESS
116188,101,1279,NETBANKING,SUCCESS
116189,101,2315,WALLET,SUCCESS
116190,101,4968,UPI,FAILED
116191,101,3366,CARD,FAILED
116192,101,2085,UPI,FAILED
116193,101,4444,UPI,FAILED
116194,9319,3470,WALLET,FAILED
116195,101,2775,UPI,SUCCESS
116196,101,1691,CARD,FAILED
116197,101,4764,CARD,FAILED
116198,101,2779,NETBANKING,SUCCESS
116199,101,4162,NETBANKING,SUCCESS
116200,101,2306,UPI,SUCCESS
116201,101,478,WALLET,FAILED
116202,101,2289,CARD,SUCCESS
116203,101,4589,CARD,SUCCESS
116204,101,1087,WALLET,FAILED
116205,101,2522,WALLET,SUCCESS
116206,101,831,NETBANKING,FAILED
116207,1347,4133,WALLET,FAILED
116208,101,669,UPI,SUCCESS
116209,8259,4801,WALLET,SUCCESS
116210,101,3341,CARD,FAILED
116211,101,2019,CARD,SUCCESS
116212,9911,227,UPI,FAILED
116213,9106,102,UPI,FAILED
116214,101,4615,WALLET,FAILED
116215,4850,535,UPI,SUCCESS
116216,101,4890,WALLET,SUCCESS
116217,818,2375,WALLET,FAILED
116218,101,3029,NETBANKING,FAILED
116219,101,309,WALLET,FAILED
116220,101,4975,WALLET,FAILED
116221,101,4142,UPI,SUCCESS
116222,101,1599,CARD,FAILED
116223,101,1575,UPI,FAILED
116224,101,815,WALLET,FAILED
116225,101,4331,NETBANKING,FAILED
116226,9351,1103,WALLET,FAILED
116227,101,2585,WALLET,SUCCESS
116228,101,2410,UPI,FAILED
116229,101,4822,UPI,FAILED
116230,101,3091,NETBANKING,FAILED
116231,101,622,WALLET,FAILED
116232,101,846,NETBANKING,FAILED
116233,339,3690,CARD,FAILED
116234,101,4194,WALLET,SUCCESS
116235,6661,4150,NETBANKING,FAILED
116236,101,2905,NETBANKING,FAILED
116237,101,2935,UPI,SUCCESS
116238,101,2459,UPI,SUCCESS
116239,101,488,WALLET,FAILED
116240,101,4016,WALLET,SUCCESS
116241,101,1219,CARD,SUCCESS
116242,101,778,WALLET,FAILED
116243,101,297,UPI,SUCCESS
116244,101,1307,CARD,FAILED
116245,101,3372,NETBANKING,SUCCESS
116246,101,2573,NETBANKING,SUCCESS
116247,7082,679,NETBANKING,FAILED
116248,101,385,CARD,SUCCESS
116249,101,4900,CARD,SUCCESS
116250,101,3715,CARD,FAILED
116251,101,3262,UPI,FAILED
116252,101,2645,CARD,SUCCESS
116253,101,2343,UPI,FAILED
116254,1762,3231,CARD,SUCCESS
116255,101,684,WALLET,FAILED
116256,7441,1948,UPI,SUCCESS
116257,101,3864,NETBANKING,FAILED
116258,101,1640,CARD,SUCCESS
116259,101,2677,NETBANKING,FAILED
116260,101,2274,WALLET,FAILED
116261,101,1747,NETBANKING,SUCCESS
116262,101,2130,CARD,SUCCESS
116263,101,4130,NETBANKING,SUCCESS
116264,9419,4611,NETBANKING,SUCCESS
116265,101,1565,WALLET,FAILED
116266,1205,4420,UPI,FAILED
116267,101,739,NETBANKING,FAILED
116268,101,736,WALLET,FAILED
116269,101,2245,WALLET,FAILED
116270,101,2438,UPI,FAILED
116271,101,1619,WALLET,FAILED
116272,101,4844,NETBANKING,FAILED
116273,101,1321,WALLET,FAILED
116274,101,2657,NETBANKING,SUCCESS
116275,101,3994,CARD,SUCCESS
116276,101,2785,NETBANKING,FAILED
116277,101,4339,WALLET,SUCCESS
116278,101,1536,NETBANKING,SUCCESS
116279,101,2291,UPI,SUCCESS
116280,101,3915,WALLET,SUCCESS
116281,2301,3350,CARD,SUCCESS
116282,101,3895,WALLET,SUCCESS
116283,101,1737,NETBANKING,FAILED
116284,2667,2714,WALLET,SUCCESS
116285,101,4800,WALLET,FAILED
116286,101,4153,UPI,SUCCESS
116287,101,4660,WALLET,FAILED
116288,101,3831,WALLET,SUCCESS
116289,101,4418,CARD,SUCCESS
116290,101,3052,CARD,SUCCESS
116291,101,587,CARD,SUCCESS
116292,101,493,CARD,FAILED
116293,101,4449,CARD,FAILED
116294,101,1285,CARD,SUCCESS
116295,101,2285,NETBANKING,SUCCESS
116296,101,2047,CARD,SUCCESS
116297,101,2501,WALLET,SUCCESS
116298,101,3928,UPI,FAILED
116299,1722,954,WALLET,SUCCESS
116300,101,2240,UPI,FAILED
116301,101,1859,UPI,FAILED
116302,4420,340,CARD,SUCCESS
116303,101,552,NETBANKING,SUCCESS
116304,101,1773,WALLET,SUCCESS
116305,101,1481,UPI,SUCCESS
116306,101,1166,NETBANKING,FAILED
116307,101,2782,CARD,SUCCESS
116308,101,508,NETBANKING,SUCCESS
116309,3577,4814,NETBANKING,FAILED
116310,101,3206,WALLET,FAILED
116311,101,4212,WALLET,FAILED
116312,101,4680,NETBANKING,FAILED
116313,101,857,NETBANKING,SUCCESS
116314,101,3528,WALLET,SUCCESS
116315,101,910,NETBANKING,SUCCESS
116316,101,3463,NETBANKING,SUCCESS
116317,101,4110,WALLET,SUCCESS
116318,101,940,NETBANKING,FAILED
116319,101,3267,NETBANKING,SUCCESS
116320,101,1936,CARD,SUCCESS
116321,101,2267,UPI,FAILED
116322,101,2390,NETBANKING,SUCCESS
116323,101,4642,NETBANKING,SUCCESS
116324,101,738,CARD,SUCCESS
116325,101,1273,UPI,FAILED
116326,101,4908,WALLET,SUCCESS
116327,101,967,CARD,SUCCESS
116328,101,3621,UPI,SUCCESS
116329,101,1776,NETBANKING,SUCCESS
116330,101,4136,WALLET,FAILED
116331,101,2207,WALLET,SUCCESS
116332,101,1655,UPI,SUCCESS
116333,101,3727,NETBANKING,FAILED
116334,101,3253,NETBANKING,FAILED
116335,101,2364,WALLET,FAILED
116336,101,1348,CARD,FAILED
116337,101,1434,NETBANKING,SUCCESS
116338,101,228,CARD,SUCCESS
116339,101,4817,CARD,SUCCESS
116340,101,4046,CARD,FAILED
116341,101,2883,CARD,FAILED
116342,101,3613,CARD,FAILED
116343,101,3075,CARD,SUCCESS
116344,101,4417,UPI,SUCCESS
116345,101,1386,UPI,FAILED
116346,101,3071,WALLET,FAILED
116347,101,1698,CARD,FAILED
116348,101,4431,CARD,FAILED
116349,101,4798,NETBANKING,FAILED
116350,101,2511,UPI,FAILED
116351,101,526,CARD,FAILED
116352,101,2147,UPI,SUCCESS
116353,101,3648,UPI,FAILED
116354,101,1018,UPI,SUCCESS
116355,101,4153,CARD,SUCCESS
116356,101,1317,UPI,SUCCESS
116357,101,3378,WALLET,FAILED
116358,101,4386,WALLET,FAILED
116359,101,4304,NETBANKING,FAILED
116360,101,2453,CARD,SUCCESS
116361,101,4077,CARD,FAILED
116362,101,2156,UPI,SUCCESS
116363,101,3617,UPI,FAILED
116364,101,2297,UPI,SUCCESS
116365,101,2447,UPI,SUCCESS
116366,101,3851,NETBANKING,FAILED
116367,101,3245,WALLET,FAILED
116368,3753,4092,CARD,FAILED
116369,7226,4329,CARD,FAILED
116370,101,881,WALLET,FAILED
116371,101,2400,NETBANKING,SUCCESS
116372,101,794,CARD,FAILED
116373,101,2015,UPI,SUCCESS
116374,101,2845,CARD,SUCCESS
116375,101,2333,UPI,SUCCESS
116376,101,1172,UPI,FAILED
116377,101,301,UPI,FAILED
116378,101,4673,CARD,FAILED
116379,101,475,NETBANKING,SUCCESS
116380,101,949,UPI,FAILED
116381,101,1788,UPI,FAILED
116382,101,4967,UPI,FAILED
116383,101,3745,CARD,SUCCESS
116384,7380,388,WALLET,SUCCESS
116385,101,1599,CARD,FAILED
116386,101,326,WALLET,SUCCESS
116387,101,2890,UPI,SUCCESS
116388,101,229,UPI,SUCCESS
116389,9759,485,UPI,SUCCESS
116390,101,1086,WALLET,FAILED
116391,101,1456,NETBANKING,SUCCESS
116392,101,172,NETBANKING,SUCCESS
116393,101,4127,WALLET,SUCCESS
116394,101,2428,NETBANKING,SUCCESS
116395,2315,4518,WALLET,SUCCESS
116396,101,3439,WALLET,FAILED
116397,101,2156,NETBANKING,FAILED
116398,101,4827,WALLET,FAILED
116399,3444,2008,CARD,FAILED
116400,1294,4966,NETBANKING,SUCCESS
116401,6063,1616,UPI,FAILED
116402,7219,2451,CARD,FAILED
116403,101,1979,CARD,SUCCESS
116404,7648,4910,CARD,FAILED
116405,4586,4307,NETBANKING,SUCCESS
116406,101,1594,NETBANKING,SUCCESS
116407,101,878,UPI,FAILED
116408,101,2854,WALLET,SUCCESS
116409,101,4045,WALLET,FAILED
116410,101,1058,WALLET,SUCCESS
116411,101,2340,CARD,SUCCESS
116412,101,590,WALLET,FAILED
116413,101,1451,NETBANKING,FAILED
116414,101,3044,CARD,SUCCESS
116415,101,2814,WALLET,SUCCESS
116416,101,1134,UPI,SUCCESS
116417,101,3302,WALLET,SUCCESS
116418,8893,3184,NETBANKING,SUCCESS
116419,7601,4790,UPI,FAILED
116420,101,3374,UPI,SUCCESS
116421,101,1843,NETBANKING,FAILED
116422,101,1636,NETBANKING,FAILED
116423,101,1057,CARD,SUCCESS
116424,101,2517,CARD,FAILED
116425,7627,2332,CARD,FAILED
116426,101,4462,NETBANKING,SUCCESS
116427,101,3479,UPI,SUCCESS
116428,9749,1149,UPI,SUCCESS
116429,101,2567,WALLET,SUCCESS
116430,101,1490,UPI,SUCCESS
116431,101,3527,NETBANKING,FAILED
116432,101,3795,WALLET,FAILED
116433,101,4961,NETBANKING,SUCCESS
116434,101,3659,UPI,SUCCESS
116435,101,561,WALLET,SUCCESS
116436,101,3844,UPI,SUCCESS
116437,101,255,UPI,FAILED
116438,9808,714,CARD,SUCCESS
116439,9463,2471,UPI,FAILED
116440,101,851,CARD,SUCCESS
116441,101,370,NETBANKING,FAILED
116442,101,3100,NETBANKING,SUCCESS
116443,101,433,UPI,SUCCESS
116444,101,2353,WALLET,SUCCESS
116445,222,3611,CARD,SUCCESS
116446,1104,1762,CARD,FAILED
116447,101,4042,UPI,FAILED
116448,101,4408,WALLET,FAILED
116449,8601,2611,UPI,FAILED
116450,101,2195,UPI,FAILED
116451,4699,433,CARD,FAILED
116452,101,1831,WALLET,FAILED
116453,101,1926,CARD,FAILED
116454,101,1020,WALLET,FAILED
116455,101,2508,UPI,FAILED
116456,101,4944,WALLET,SUCCESS
116457,4262,1384,WALLET,SUCCESS
116458,101,1094,UPI,SUCCESS
116459,101,1414,WALLET,FAILED
116460,101,4484,WALLET,FAILED
116461,101,2454,UPI,SUCCESS
116462,7124,4487,WALLET,SUCCESS
116463,101,2958,NETBANKING,FAILED
116464,7062,2935,NETBANKING,SUCCESS
116465,7979,2757,CARD,FAILED
116466,101,2367,WALLET,FAILED
116467,101,3134,CARD,FAILED
116468,101,3297,UPI,SUCCESS
116469,101,1359,WALLET,SUCCESS
116470,101,3921,WALLET,SUCCESS
116471,101,3700,CARD,SUCCESS
116472,101,4760,WALLET,SUCCESS
116473,101,1289,NETBANKING,SUCCESS
116474,101,3521,CARD,SUCCESS
116475,4131,3359,WALLET,FAILED
116476,101,3070,UPI,SUCCESS
116477,101,4025,UPI,FAILED
116478,101,3156,CARD,FAILED
116479,101,1750,CARD,SUCCESS
116480,101,2779,UPI,SUCCESS
116481,101,1527,CARD,SUCCESS
116482,5379,3229,NETBANKING,SUCCESS
116483,101,252,CARD,FAILED
116484,101,4765,CARD,SUCCESS
116485,101,2613,CARD,FAILED
116486,1475,3581,CARD,FAILED
116487,3227,2665,NETBANKING,SUCCESS
116488,4809,4927,WALLET,SUCCESS
116489,101,686,WALLET,FAILED
116490,101,2349,CARD,FAILED
116491,101,3250,WALLET,SUCCESS
116492,101,4214,NETBANKING,FAILED
116493,101,3612,NETBANKING,FAILED
116494,101,538,CARD,FAILED
116495,101,2779,UPI,SUCCESS
116496,101,3132,WALLET,FAILED
116497,101,4080,CARD,SUCCESS
116498,9916,3295,CARD,SUCCESS
116499,101,2796,WALLET,SUCCESS
116500,101,3053,NETBANKING,FAILED
116501,101,3077,UPI,FAILED
116502,101,782,NETBANKING,SUCCESS
116503,101,410,NETBANKING,SUCCESS
116504,101,1546,CARD,SUCCESS
116505,7052,558,WALLET,SUCCESS
116506,101,1515,UPI,SUCCESS
116507,857,2469,CARD,FAILED
116508,101,712,NETBANKING,FAILED
116509,101,4683,CARD,SUCCESS
116510,101,1507,CARD,SUCCESS
116511,101,455,WALLET,SUCCESS
116512,101,3733,NETBANKING,FAILED
116513,101,1189,WALLET,SUCCESS
116514,8772,2371,UPI,FAILED
116515,101,4833,NETBANKING,SUCCESS
116516,101,1520,UPI,SUCCESS
116517,101,1985,WALLET,SUCCESS
116518,101,1411,NETBANKING,SUCCESS
116519,2871,4713,NETBANKING,SUCCESS
116520,101,216,NETBANKING,SUCCESS
116521,101,4630,CARD,FAILED
116522,101,2685,WALLET,SUCCESS
116523,101,2545,UPI,SUCCESS
116524,3580,3734,WALLET,FAILED
116525,101,3297,WALLET,SUCCESS
116526,101,3798,UPI,SUCCESS
116527,101,1966,UPI,SUCCESS
116528,8610,3230,CARD,FAILED
116529,101,2635,UPI,FAILED
116530,101,2984,WALLET,FAILED
116531,101,2795,WALLET,SUCCESS
116532,101,2524,WALLET,FAILED
116533,101,4050,UPI,FAILED
116534,7,1195,UPI,FAILED
116535,6419,2323,WALLET,FAILED
116536,101,2408,WALLET,SUCCESS
116537,101,3931,NETBANKING,SUCCESS
116538,101,2543,NETBANKING,SUCCESS
116539,101,3966,WALLET,FAILED
116540,101,1685,NETBANKING,FAILED
116541,101,3346,NETBANKING,FAILED
116542,3214,4300,WALLET,SUCCESS
116543,101,2734,CARD,SUCCESS
116544,101,3317,NETBANKING,FAILED
116545,101,2757,NETBANKING,FAILED
116546,2353,3352,WALLET,FAILED
116547,442,133,NETBANKING,SUCCESS
116548,101,1092,CARD,SUCCESS
116549,101,103,NETBANKING,SUCCESS
116550,101,1554,NETBANKING,SUCCESS
116551,101,400,UPI,SUCCESS
116552,101,2059,CARD,SUCCESS
116553,8776,4134,UPI,SUCCESS
116554,101,982,NETBANKING,SUCCESS
